SCALED BULK SIGN ROW UNIT CWIN3P2 MID COVER
python 3.12.6
python_flint 0.9.0
arb_bits 180
git_head b63cab47d4b0861c1f2f94d77c45229b70de35e3
unit mid_cover_11_51_205_4
config CWIN 3/2 beta_order 20 t_order 25 min_dt 1/100000 prec 180
beta_domain 51 205/4
t_domain 3/5 1276053007/410000000
cache_entries 259
dependency scripts/run_surface_scaled_bulk_cwin3p2_mid_cover.py sha256 ec105ab8a24be741cc3dc7f5d3dd77a684f1234c1cdc7b15062b8dcb5c980249
dependency scripts/certify_bulk_beta_taylor_scaled_design.py sha256 32a00917b4903d95df331724a7fd5ec5ab3e152228952cd0cdce7ed512a7cc9d
dependency scripts/certify_bulk_beta_taylor_arb.py sha256 f69cfaadd311218a749039a64ad4ae3a68e4bd3e0527be5ac75744955f97b9aa
dependency docs/SURFACE-G2-CWIN3P2-MID-COVER-48P25-69-PREREG-20260722.md sha256 40149697fbb5dc15822b7346c3218bb59789095b37107dc13869f2414a90ee9e
trow 85 52767267273/20992000000 66216597343/26240000000 upper [-1.9960563647206315782679768962645993715621360082758199486784784715247933868182736e-40 +/- 7.50e-121]
trow 86 66216597343/26240000000 265896442379/104960000000 upper [-1.1078519441979319208985777442295490730458024540270563372638975639481898831557683e-40 +/- 4.62e-120]
trow 87 265896442379/104960000000 133463247693/52480000000 upper [-6.1354725448524742174051155906919771864363722685883860817826782259384594151418864e-41 +/- 4.30e-121]
trow 88 133463247693/52480000000 267956548393/104960000000 upper [-3.3905677154074053572189272412546272691079629878980602562888856868160519037892158e-41 +/- 3.80e-121]
trow 89 267956548393/104960000000 1344933007/524800000 upper [-1.8696255760296213813005067188700135205062223803007143102652241634123452893278454e-41 +/- 2.51e-121]
trow 90 1344933007/524800000 270016654407/104960000000 upper [-1.0287140150178286949668377659769353411737519968649751979714215840988709756364010e-41 +/- 6.25e-122]
trow 91 270016654407/104960000000 135523353707/52480000000 upper [-5.6479700938072611323013675545726034746734165938566692426240271278248866855504862e-42 +/- 5.0e-125]
trow 92 135523353707/52480000000 272076760421/104960000000 upper [-3.0941950377922355306379046215587822040927957525923511981534858589817775821618699e-42 +/- 3.05e-123]
trow 93 272076760421/104960000000 68276703357/26240000000 upper [-1.6914532241926715583729220022344024796143764807386300995895052874370699907746849e-42 +/- 8.10e-123]
trow 94 68276703357/26240000000 1337253007/512000000 upper [-9.2263456020335804441620955659721317301034806920963094122863512041415433141150784e-43 +/- 1.45e-123]
trow 95 1337253007/512000000 137583459721/52480000000 upper [-5.0217618420708414611615573429086458977031448285520680852920887566621890596141252e-43 +/- 3.11e-123]
trow 96 137583459721/52480000000 276196972449/104960000000 upper [-2.7273364024593663747140014615516799570031102056167508860813292185825418971910555e-43 +/- 8.01e-124]
